33.0,112.0
34.0,112.0
37.0,111.0
38.0,111.0
39.0,111.0
40.0,111.0
41.0,111.0
42.0,111.0
43.0,111.0
62.0,171.0
62.0,170.0
61.0,169.0
60.0,169.0
59.0,167.0
59.0,166.0
58.0,165.0
57.0,164.0
57.0,163.0
55.0,162.0
54.0,161.0
53.0,160.0
52.0,158.0
51.0,157.0
50.0,156.0
49.0,155.0
47.0,154.0
46.0,153.0
45.0,152.0
44.0,150.0
43.0,149.0
42.0,148.0
41.0,147.0
39.0,146.0
38.0,145.0
37.0,144.0
36.0,142.0
35.0,141.0
34.0,140.0
33.0,140.0
31.0,140.0
31.0,139.0
30.0,138.0
29.0,138.0
29.0,137.0
28.0,137.0
24.0,178.0
25.0,178.0
26.0,177.0
28.0,176.0
28.0,175.0
29.0,174.0
30.0,173.0
31.0,172.0
32.0,170.0
33.0,169.0
34.0,167.0
36.0,166.0
37.0,163.0
38.0,162.0
39.0,159.0
40.0,158.0
42.0,157.0
43.0,155.0
44.0,154.0
45.0,152.0
46.0,151.0
47.0,150.0
48.0,149.0
50.0,148.0
51.0,147.0
52.0,146.0
53.0,144.0
54.0,143.0
55.0,142.0
56.0,142.0
56.0,141.0
58.0,140.0
59.0,139.0
60.0,139.0
61.0,139.0
95.0,224.0
95.0,222.0
96.0,221.0
97.0,219.0
98.0,218.0
99.0,217.0
101.0,214.0
102.0,211.0
103.0,207.0
108.0,202.0
113.0,195.0
116.0,191.0
121.0,186.0
125.0,182.0
127.0,177.0
128.0,173.0
130.0,168.0
133.0,164.0
134.0,160.0
136.0,155.0
137.0,151.0
139.0,146.0
139.0,142.0
140.0,139.0
141.0,137.0
141.0,132.0
141.0,130.0
141.0,127.0
141.0,125.0
141.0,122.0
141.0,121.0
141.0,117.0
141.0,114.0
140.0,111.0
139.0,110.0
137.0,107.0
134.0,104.0
132.0,100.0
129.0,98.0
127.0,96.0
125.0,93.0
124.0,92.0
124.0,91.0
123.0,90.0
123.0,89.0
122.0,88.0
120.0,88.0
119.0,87.0
118.0,87.0
118.0,85.0
117.0,85.0
117.0,84.0
116.0,83.0
116.0,82.0
115.0,82.0
115.0,81.0
114.0,81.0
-204.0,-27.0
-203.0,-27.0
-200.0,-27.0
-198.0,-27.0
-196.0,-27.0
-195.0,-27.0
-194.0,-27.0
-192.0,-27.0
-191.0,-27.0
-189.0,-27.0
-188.0,-27.0
-187.0,-27.0
-186.0,-27.0
-185.0,-27.0
-184.0,-27.0
-183.0,-27.0
-182.0,-27.0
-180.0,-27.0
-179.0,-27.0
-178.0,-27.0
-177.0,-27.0
-176.0,-27.0
-175.0,-27.0
-174.0,-27.0
-172.0,-27.0
-171.0,-27.0
-170.0,-27.0
-169.0,-27.0
-168.0,-27.0
-205.0,-56.0
-204.0,-56.0
-203.0,-56.0
-201.0,-56.0
-200.0,-56.0
-199.0,-54.0
-197.0,-54.0
-196.0,-53.0
-195.0,-52.0
-194.0,-52.0
-193.0,-51.0
-192.0,-50.0
-191.0,-50.0
-189.0,-50.0
-188.0,-50.0
-187.0,-50.0
-186.0,-50.0
-185.0,-50.0
-184.0,-50.0
-183.0,-50.0
-182.0,-50.0
-180.0,-50.0
-179.0,-50.0
-178.0,-50.0
-176.0,-50.0
-175.0,-49.0
-174.0,-49.0
-172.0,-49.0
-171.0,-49.0
-170.0,-49.0
-169.0,-49.0
-168.0,-49.0
-167.0,-49.0
-166.0,-49.0
-164.0,-49.0
-163.0,-49.0
-162.0,-49.0
-161.0,-49.0
-160.0,-49.0
-159.0,-49.0
-46.0,-5.0
-46.0,-4.0
-44.0,-2.0
-43.0,-1.0
-42.0,0.0
-42.0,1.0
-41.0,2.0
-41.0,3.0
-40.0,4.0
-40.0,8.0
-39.0,10.0
-39.0,11.0
-39.0,12.0
-39.0,14.0
-39.0,15.0
-39.0,16.0
-39.0,17.0
-39.0,18.0
-40.0,19.0
-41.0,20.0
-42.0,22.0
-43.0,23.0
-45.0,24.0
-46.0,24.0
-47.0,25.0
-48.0,25.0
-49.0,25.0
-50.0,25.0
-51.0,25.0
-53.0,25.0
-55.0,24.0
-58.0,22.0
-61.0,21.0
-63.0,19.0
-66.0,18.0
-69.0,17.0
-70.0,17.0
-71.0,16.0
-73.0,14.0
-75.0,13.0
-76.0,13.0
-77.0,12.0
-78.0,11.0
-80.0,7.0
-83.0,4.0
-84.0,0.0
-85.0,-7.0
-87.0,-16.0
-90.0,-26.0
-91.0,-35.0
-94.0,-47.0
-96.0,-56.0
-100.0,-72.0
-100.0,-77.0
-102.0,-81.0
-103.0,-85.0
-103.0,-90.0
-105.0,-94.0
-106.0,-98.0
-108.0,-103.0
-108.0,-107.0
-109.0,-112.0
-109.0,-116.0
-111.0,-120.0
-112.0,-125.0
-114.0,-129.0
-114.0,-132.0
-115.0,-134.0
-116.0,-135.0
-116.0,-137.0
-116.0,-138.0
-116.0,-136.0
-116.0,-133.0
-114.0,-130.0
-114.0,-129.0
-114.0,-126.0
-114.0,-124.0
-133.0,-63.0
-132.0,-63.0
-131.0,-63.0
-129.0,-63.0
-127.0,-63.0
-123.0,-63.0
-118.0,-63.0
-114.0,-63.0
-110.0,-63.0
-106.0,-63.0
-101.0,-63.0
-99.0,-63.0
-94.0,-62.0
-92.0,-62.0
-87.0,-60.0
-85.0,-60.0
-84.0,-60.0
-83.0,-59.0
-81.0,-59.0
-80.0,-59.0
-79.0,-58.0
-78.0,-57.0
-76.0,-57.0
-75.0,-56.0
-72.0,-54.0
-71.0,-53.0
-70.0,-53.0
-69.0,-52.0
-67.0,-51.0
-66.0,-51.0
23.0,28.0
21.0,28.0
20.0,26.0
19.0,21.0
17.0,17.0
17.0,13.0
16.0,8.0
14.0,4.0
13.0,-2.0
9.0,-9.0
6.0,-15.0
2.0,-27.0
-3.0,-34.0
-9.0,-43.0
-14.0,-55.0
-20.0,-62.0
-21.0,-68.0
-23.0,-74.0
-24.0,-81.0
-26.0,-87.0
-26.0,-91.0
-26.0,-95.0
-26.0,-100.0
-26.0,-104.0
-26.0,-108.0
-26.0,-111.0
-26.0,-112.0
-26.0,-114.0
-26.0,-115.0
-26.0,-116.0
-25.0,-118.0
-23.0,-120.0
-23.0,-123.0
-22.0,-125.0
-21.0,-127.0
-20.0,-129.0
-18.0,-132.0
-17.0,-133.0
-16.0,-134.0
-16.0,-135.0
-15.0,-135.0
-15.0,-136.0
-14.0,-136.0
-14.0,-137.0
-12.0,-137.0
-12.0,-139.0
-11.0,-140.0
-11.0,-141.0
52.0,-47.0
51.0,-47.0
50.0,-46.0
49.0,-46.0
47.0,-46.0
45.0,-46.0
44.0,-46.0
40.0,-48.0
37.0,-49.0
33.0,-50.0
30.0,-52.0
27.0,-53.0
25.0,-54.0
23.0,-56.0
22.0,-57.0
21.0,-58.0
20.0,-59.0
19.0,-60.0
18.0,-61.0
18.0,-62.0
17.0,-64.0
17.0,-65.0
17.0,-66.0
17.0,-67.0
17.0,-68.0
17.0,-69.0
17.0,-72.0
17.0,-73.0
18.0,-74.0
19.0,-75.0
22.0,-76.0
26.0,-78.0
30.0,-78.0
36.0,-78.0
41.0,-77.0
45.0,-76.0
48.0,-75.0
49.0,-73.0
51.0,-72.0
53.0,-71.0
54.0,-70.0
55.0,-69.0
56.0,-68.0
57.0,-66.0
58.0,-65.0
59.0,-63.0
59.0,-61.0
59.0,-60.0
59.0,-57.0
59.0,-56.0
59.0,-55.0
59.0,-56.0
58.0,-59.0
58.0,-60.0
57.0,-64.0
55.0,-68.0
54.0,-71.0
54.0,-75.0
52.0,-80.0
52.0,-84.0
51.0,-88.0
48.0,-97.0
45.0,-106.0
45.0,-112.0
44.0,-116.0
44.0,-121.0
42.0,-125.0
42.0,-129.0
42.0,-130.0
42.0,-133.0
42.0,-134.0
41.0,-135.0
41.0,-136.0
40.0,-137.0
40.0,-138.0
39.0,-140.0
38.0,-141.0
36.0,-143.0
34.0,-144.0
33.0,-145.0
33.0,-146.0
32.0,-146.0
31.0,-148.0
30.0,-148.0
28.0,-149.0
27.0,-149.0
26.0,-149.0
26.0,-150.0
25.0,-150.0
25.0,-151.0
24.0,-151.0
120.0,9.0
119.0,7.0
117.0,4.0
116.0,0.0
114.0,-5.0
113.0,-9.0
111.0,-15.0
108.0,-22.0
105.0,-28.0
101.0,-40.0
97.0,-49.0
95.0,-60.0
86.0,-81.0
82.0,-90.0
81.0,-96.0
81.0,-101.0
79.0,-105.0
79.0,-109.0
79.0,-112.0
79.0,-114.0
79.0,-116.0
79.0,-117.0
79.0,-119.0
79.0,-120.0
81.0,-123.0
82.0,-124.0
83.0,-126.0
83.0,-128.0
84.0,-129.0
85.0,-130.0
85.0,-131.0
86.0,-132.0
86.0,-133.0
88.0,-134.0
89.0,-136.0
90.0,-136.0
91.0,-137.0
91.0,-138.0
92.0,-138.0
93.0,-138.0
94.0,-137.0
174.0,-52.0
173.0,-53.0
172.0,-55.0
169.0,-58.0
168.0,-59.0
167.0,-62.0
165.0,-63.0
164.0,-64.0
162.0,-67.0
161.0,-68.0
158.0,-69.0
157.0,-70.0
156.0,-71.0
155.0,-73.0
154.0,-74.0
152.0,-75.0
151.0,-76.0
150.0,-77.0
149.0,-77.0
148.0,-78.0
147.0,-79.0
146.0,-80.0
144.0,-82.0
143.0,-82.0
142.0,-82.0
141.0,-83.0
140.0,-84.0
139.0,-86.0
138.0,-88.0
136.0,-89.0
136.0,-90.0
135.0,-90.0
134.0,-91.0
133.0,-92.0
133.0,-93.0
138.0,-63.0
139.0,-64.0
140.0,-65.0
143.0,-69.0
148.0,-74.0
152.0,-78.0
159.0,-84.0
164.0,-88.0
168.0,-91.0
173.0,-94.0
174.0,-97.0
175.0,-98.0
176.0,-99.0
176.0,-100.0
178.0,-101.0
178.0,-103.0
193.0,2.0
193.0,0.0
193.0,-4.0
195.0,-8.0
196.0,-15.0
200.0,-21.0
205.0,-31.0
207.0,-37.0
209.0,-48.0
211.0,-59.0
212.0,-70.0
214.0,-77.0
215.0,-83.0
217.0,-89.0
217.0,-93.0
217.0,-97.0
217.0,-102.0
217.0,-108.0
217.0,-112.0
215.0,-118.0
214.0,-123.0
212.0,-129.0
211.0,-133.0
209.0,-138.0
208.0,-142.0
206.0,-146.0
205.0,-151.0
204.0,-152.0
202.0,-154.0
201.0,-155.0
200.0,-157.0
199.0,-157.0
199.0,-158.0
199.0,-156.0
236.0,44.0
238.0,43.0
238.0,40.0
239.0,36.0
241.0,32.0
242.0,27.0
247.0,21.0
252.0,14.0
257.0,7.0
261.0,-2.0
265.0,-11.0
268.0,-23.0
272.0,-34.0
276.0,-46.0
280.0,-58.0
284.0,-69.0
286.0,-78.0
289.0,-87.0
291.0,-93.0
292.0,-99.0
294.0,-105.0
295.0,-112.0
295.0,-117.0
297.0,-124.0
297.0,-128.0
297.0,-132.0
296.0,-135.0
295.0,-139.0
294.0,-142.0
292.0,-145.0
291.0,-147.0
289.0,-152.0
288.0,-156.0
287.0,-161.0
285.0,-165.0
282.0,-171.0
280.0,-176.0
279.0,-180.0
277.0,-185.0
276.0,-187.0
275.0,-188.0
275.0,-190.0
274.0,-191.0
274.0,-192.0
273.0,-193.0
272.0,-193.0
272.0,-194.0
270.0,-194.0
269.0,-193.0
